-9.000000000000000567e-05,-6.999999999999999387e-05,-2.999999999999999737e-05,-2.999999999999999737e-04,2.000000000000000164e-05,-1.499999999999999869e-04,-1.199999999999999895e-04,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
-4.799999999999999580e-04,-1.000000000000000048e-04,1.000000000000000048e-04,1.399999999999999877e-04,-2.000000000000000164e-05,2.500000000000000052e-04,5.000000000000000240e-05,-1.000000000000000048e-04
