-6.999999999999999387e-05,2.000000000000000164e-05,3.600000000000000227e-04,1.030000000000000100e-03,2.999999999999999737e-04,-6.999999999999999387e-05,-1.260000000000000052e-03,-2.900000000000000017e-04
-6.999999999999999387e-05,2.000000000000000164e-05,3.600000000000000227e-04,1.030000000000000100e-03,2.999999999999999737e-04,-6.999999999999999387e-05,-1.260000000000000052e-03,-2.900000000000000017e-04
3.200000000000000262e-04,1.399999999999999877e-04,5.800000000000000034e-04,5.800000000000000034e-04,-2.999999999999999737e-05,2.100000000000000087e-04,1.600000000000000131e-04,-1.699999999999999851e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
4.000000000000000327e-05,-1.899999999999999834e-04,-1.199999999999999895e-04,-3.899999999999999929e-04,-4.700000000000000401e-04,-5.900000000000000296e-04,-4.000000000000000192e-04,-1.000000000000000048e-04
