8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
8.000000000000000654e-05,1.000000000000000082e-05,0.000000000000000000e+00,1.199999999999999895e-04,4.299999999999999894e-04,3.299999999999999982e-04,5.999999999999999474e-05,1.300000000000000157e-04
5.999999999999999474e-05,1.000000000000000082e-05,-1.000000000000000082e-05,4.000000000000000327e-05,3.200000000000000262e-04,2.500000000000000052e-04,2.399999999999999790e-04,4.599999999999999597e-04
5.999999999999999474e-05,1.000000000000000082e-05,-1.000000000000000082e-05,4.000000000000000327e-05,3.200000000000000262e-04,2.500000000000000052e-04,2.399999999999999790e-04,4.599999999999999597e-04
5.999999999999999474e-05,1.000000000000000082e-05,-1.000000000000000082e-05,4.000000000000000327e-05,3.200000000000000262e-04,2.500000000000000052e-04,2.399999999999999790e-04,4.599999999999999597e-04
5.999999999999999474e-05,1.000000000000000082e-05,-1.000000000000000082e-05,4.000000000000000327e-05,3.200000000000000262e-04,2.500000000000000052e-04,2.399999999999999790e-04,4.599999999999999597e-04
5.999999999999999474e-05,1.000000000000000082e-05,-1.000000000000000082e-05,4.000000000000000327e-05,3.200000000000000262e-04,2.500000000000000052e-04,2.399999999999999790e-04,4.599999999999999597e-04
1.100000000000000039e-04,8.000000000000000654e-05,4.000000000000000327e-05,-2.999999999999999737e-05,-2.399999999999999790e-04,-2.999999999999999737e-04,1.600000000000000131e-04,6.599999999999999964e-04
1.100000000000000039e-04,8.000000000000000654e-05,4.000000000000000327e-05,-2.999999999999999737e-05,-2.399999999999999790e-04,-2.999999999999999737e-04,1.600000000000000131e-04,6.599999999999999964e-04
1.100000000000000039e-04,8.000000000000000654e-05,4.000000000000000327e-05,-2.999999999999999737e-05,-2.399999999999999790e-04,-2.999999999999999737e-04,1.600000000000000131e-04,6.599999999999999964e-04
1.100000000000000039e-04,8.000000000000000654e-05,4.000000000000000327e-05,-2.999999999999999737e-05,-2.399999999999999790e-04,-2.999999999999999737e-04,1.600000000000000131e-04,6.599999999999999964e-04
