1.181500000000000000e+04,-2.399999999999999790e-04,0.000000000000000000e+00,-4.000000000000000327e-05,-8.000000000000000654e-05,-5.000000000000000240e-05,1.600000000000000131e-04,3.799999999999999667e-04,-3.799999999999999667e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.181600000000000000e+04,-2.399999999999999790e-04,0.000000000000000000e+00,-4.000000000000000327e-05,-8.000000000000000654e-05,-5.000000000000000240e-05,1.600000000000000131e-04,3.799999999999999667e-04,-3.799999999999999667e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.181700000000000000e+04,-2.399999999999999790e-04,0.000000000000000000e+00,-4.000000000000000327e-05,-8.000000000000000654e-05,-5.000000000000000240e-05,1.600000000000000131e-04,3.799999999999999667e-04,-3.799999999999999667e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.181800000000000000e+04,-2.399999999999999790e-04,0.000000000000000000e+00,-4.000000000000000327e-05,-8.000000000000000654e-05,-5.000000000000000240e-05,1.600000000000000131e-04,3.799999999999999667e-04,-3.799999999999999667e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.181900000000000000e+04,-3.600000000000000227e-04,-5.000000000000000240e-05,-1.000000000000000082e-05,-3.399999999999999702e-04,-1.080000000000000014e-03,-5.900000000000000296e-04,-4.000000000000000192e-04,-3.200000000000000262e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.182000000000000000e+04,-1.699999999999999851e-04,-2.000000000000000164e-05,5.000000000000000240e-05,2.299999999999999799e-04,4.099999999999999912e-04,-5.000000000000000240e-05,-2.000000000000000164e-05,1.800000000000000113e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.182100000000000000e+04,-1.699999999999999851e-04,-2.000000000000000164e-05,5.000000000000000240e-05,2.299999999999999799e-04,4.099999999999999912e-04,-5.000000000000000240e-05,-2.000000000000000164e-05,1.800000000000000113e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.182200000000000000e+04,-1.699999999999999851e-04,-2.000000000000000164e-05,5.000000000000000240e-05,2.299999999999999799e-04,4.099999999999999912e-04,-5.000000000000000240e-05,-2.000000000000000164e-05,1.800000000000000113e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.182300000000000000e+04,-1.699999999999999851e-04,-2.000000000000000164e-05,5.000000000000000240e-05,2.299999999999999799e-04,4.099999999999999912e-04,-5.000000000000000240e-05,-2.000000000000000164e-05,1.800000000000000113e-04,3.000000000000000000e+00,5.000000000000000000e+00
1.182400000000000000e+04,-1.699999999999999851e-04,-2.000000000000000164e-05,5.000000000000000240e-05,2.299999999999999799e-04,4.099999999999999912e-04,-5.000000000000000240e-05,-2.000000000000000164e-05,1.800000000000000113e-04,3.000000000000000000e+00,5.000000000000000000e+00
