3.418300000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.418400000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.418500000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.418600000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.418800000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.418900000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419000000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419100000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419200000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419300000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419400000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419500000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419600000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419700000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419800000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.419900000000000000e+04,-1.000000000000000082e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,-2.999999999999999737e-05,1.000000000000000082e-05,-2.000000000000000164e-05,-1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.420100000000000000e+04,-1.000000000000000082e-05,0.000000000000000000e+00,-1.000000000000000082e-05,-5.999999999999999474e-05,-2.000000000000000164e-05,-2.000000000000000164e-05,-2.000000000000000164e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.420200000000000000e+04,0.000000000000000000e+00,2.000000000000000164e-05,2.999999999999999737e-05,2.000000000000000164e-05,-5.000000000000000240e-05,2.000000000000000164e-05,0.000000000000000000e+00,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420400000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420500000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420600000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420700000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420800000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.420900000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421000000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421100000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421200000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421300000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421400000000000000e+04,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,0.000000000000000000e+00,-2.000000000000000164e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,-1.000000000000000082e-05,1.000000000000000000e+00,1.200000000000000000e+01
3.421500000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.421600000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.421700000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.421800000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.421900000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422000000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422100000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422200000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422300000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422400000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422500000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422600000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.422700000000000000e+04,-1.000000000000000082e-05,-2.000000000000000164e-05,-1.100000000000000039e-04,-9.000000000000000567e-05,-1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
