1.772700000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.772800000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.772900000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773000000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773100000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773200000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773300000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773400000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773500000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
1.773600000000000000e+04,-5.999999999999999474e-05,-4.000000000000000327e-05,2.999999999999999737e-05,-2.700000000000000035e-04,-8.499999999999999526e-04,-2.999999999999999737e-04,6.999999999999999387e-05,-6.999999999999999387e-05,4.000000000000000000e+00,7.000000000000000000e+00
